Epoca,Loss_Entropia_Cruzada
409,0.26442741614544724
410,0.2642752784182475
411,0.2641234518846798
412,0.26397193555626347
413,0.2638207284483992
414,0.26366982958035406
415,0.26351923797524535
416,0.26336895266002547
417,0.2632189726654661
418,0.26306929702614307
419,0.26291992478042076
420,0.2627708549704368
421,0.2626220866420868
422,0.2624736188450091
423,0.2623254506325695
424,0.2621775810618462
425,0.2620300091936146
426,0.2618827340923321
427,0.2617357548261235
428,0.2615890704667655
429,0.26144268008967225
430,0.2612965827738799
431,0.2611507776020324
432,0.26100526366036614
433,0.2608600400386955
434,0.2607151058303981
435,0.2605704601324002
436,0.2604261020451619
437,0.26028203067266287
438,0.2601382451223875
439,0.25999474450531074
440,0.2598515279358833
441,0.259708594532018
442,0.2595659434150745
443,0.25942357370984576
444,0.2592814845445434
445,0.259139675050784
446,0.2589981443635742
447,0.25885689162129744
448,0.25871591596569926
449,0.2585752165418737
450,0.2584347924982494
451,0.2582946429865753
452,0.2581547671619071
453,0.2580151641825936
454,0.25787583321026264
455,0.2577367734098075
456,0.2575979839493732
457,0.2574594640003431
458,0.2573212127373251
459,0.2571832293381383
460,0.2570455129837993
461,0.2569080628585093
462,0.25677087814963995
463,0.2566339580477207
464,0.2564973017464253
465,0.25636090844255854
466,0.2562247773360432
467,0.2560889076299065
468,0.2559532985302678
469,0.25581794924632467
470,0.2556828589903408
471,0.25554802697763224
472,0.2554134524265551
473,0.2552791345584923
474,0.2551450725978413
475,0.25501126577200073
476,0.25487771331135806
477,0.25474441444927687
478,0.25461136842208437
479,0.2544785744690585
480,0.25434603183241605
481,0.2542137397572993
482,0.2540816974917644
483,0.2539499042867687
484,0.25381835939615827
485,0.25368706207665603
486,0.25355601158784924
487,0.2534252071921771
488,0.25329464815491926
489,0.2531643337441831
490,0.2530342632308922
491,0.2529044358887738
492,0.2527748509943475
493,0.2526455078269128
494,0.25251640566853756
495,0.25238754380404604
496,0.2522589215210073
497,0.25213053810972336
498,0.2520023928632176
499,0.25187448507722304
500,0.25174681405017096
